sample_id,category,occurrences,text,pt_BR
513c1cfbb6e5,dialogue,1,This is a fun one...····· what's your biggest turn on?,
e40afa847fa2,dialogue,1,"This is a really cool gift.····· I mean it,··· thanks.···",
7573806a2305,dialogue,1,"This is a tough approach.····· She's kinda in a shitty mood, so··· say something stupid to try and cheer her up.",
8fd92665202d,dialogue,1,This is definitely where you take a girl if you want to seduce her.,
248202170790,dialogue,1,This is exactly what I was looking for!··········*cccc*····· You've read my mind.,
4b5fa6dd3244,dialogue,1,"This is great,····· the lunch options on campus are so gross.",
2436d26cc9dc,dialogue,1,"This is kind of a stupid question,····· but I guess I'll ask it anyway.",
71b4ed483de8,dialogue,1,"This is kind of····· a serious question,····· but,····· what are your thoughts on unplanned pregnancies?",
ec67776d8251,dialogue,1,This is kinda what it looks like back home.········ Except less magic-y.···,
13e942de755d,dialogue,1,This is lame but I prefer to just stay home and relax.,
714cbaf84dfb,dialogue,1,This is literally the most obvious question in the game.····· What's my job?····· Duh!,
7b8955fc01eb,dialogue,1,This is no time for modesty!,
260ff5857a7d,dialogue,1,This is perfect!····· It's exactly what I needed.,
28558ecf16db,dialogue,1,This is seriously awesome.,
0d1b0a5c554b,dialogue,1,This is so embarrassing...·····*hahahaha*,
633824530567,dialogue,1,This is the date grid.····· These little pieces are called tokens.,
65478e10b4ac,dialogue,1,This is the kinda date··· I can get behind.····· You ready to be crushed?,
c2d09862b3da,dialogue,1,This is the kinda date··· I can get behind.····· You ready to be emasculated?,
2722a83d05c6,dialogue,1,This is what separates the men from the boys.,
0870455a7115,dialogue,1,This is what separates the women from the girls.,
7ebef113fe27,dialogue,1,"This is your classic girl next door situation.····· She's nice,··· so don't say anything to scare her off.",
6eef52a1eeed,dialogue,1,This is your idea of a date!?·····*aaaacc*····· Whatever!,
8838e3ece7bd,dialogue,1,This isn't fun.·········· Everybody here is a complete douche bag.,
4c25b431052a,dialogue,1,"This isn't usually my sort of scene,········ but I'll admit it's kinda nice.",
9308d29ffab0,dialogue,1,This ought to be good...,
2d26847bfef6,dialogue,1,This ought to be··· illuminating...,
cf3edc05e8dc,dialogue,1,This place is great...····· super chill.,
c3f9ef2dc4e0,dialogue,1,This place is great.·········· I think I'm gonna pick up some dinner while we're here.,
9195714e3da2,dialogue,1,This pleases me...,
bb22cf7eee00,dialogue,1,"This reminds me,····· I want to party with that bitchy redhead.····· She seems like fun.",
e29c18875ad6,dialogue,1,This should be easy.·········· What's my last name?,
81c119a91e84,dialogue,1,This should be good for a laugh...,
b0e5de64b1f3,dialogue,1,This sun is gonna burn me alive.····· I don't tan well.,
409096ec9a4c,dialogue,1,This will do...····· this will definitely do.,
0ef6b2e24eb1,dialogue,1,This works out pretty nice.····· I need to water my leaf bikini.···*ccmm*,
c9d616f77f4d,dialogue,1,This'll be fun!······· I bet I win more than you!,
5fa1a9036f19,dialogue,1,"This'll do,····· for now.",
949b0c06df81,dialogue,1,This...···················· is the one?,
45ef84636329,dialogue,1,This··· feels··· *aaa*amazing...·········· they don't have anything like this back home.,
5d7285c77989,dialogue,1,Time to examine your knowledge of the universe...,
8665fcd6c61d,dialogue,1,To access the HunieBee····· all you have to do is right-click at pretty much any time.,
5906eb64aee3,dialogue,1,"To be honest, I think they're kinda sexy.",
ddbd740b9265,dialogue,1,To discover new things to learn and explore.,
f09aec8800de,dialogue,1,To whom do I have the pleasure of speaking?,
30720eaee753,dialogue,1,"Tonight,····· my perfect body is like a vessel for your greatest desires...····· I'm yours to ravage...",
3e63e00aeef3,dialogue,1,Too late!·····*hahahaha*····· Have a good workout!,
dcbfe56c5c4c,dialogue,1,Toods!,
54d7e5c18e0c,dialogue,1,Treat others as you would like others to treat you.,
1889c52c7d63,dialogue,1,"Try to get on her good side.····· Open with something safe;··· umm,··· like,··· something she probably wants to hear.",
0821a94727d2,dialogue,1,"Try to keep those dreams about me under control, alright? *hahahaha*",
2249e096b8f2,dialogue,1,Try what on?············· There's nothing here!,
898e013ef18c,dialogue,1,"Turn around,····· and walk away.",
ec6ff95d29c3,dialogue,1,Two or three. I wouldn't want them to grow up alone.,
983cc446f57d,dialogue,1,"Ugghhh!········ If you ever listened, you'd know I already told you that.",
22eae5900519,dialogue,1,"Ugghhh,····· I don't even wanna ask...·····*ccccc*····· What's my last name?",
f03873dd5dfe,dialogue,1,"Ugghhh...····· even I have a limit, it seems.",
d01e617cc699,dialogue,1,"Ugghhhhh,····· I don't want to talk about that.",
b121d05cfee3,dialogue,1,"Ugh,····· god.····· What the fuck was that?",
6bcdf9771a91,dialogue,1,Ughh!····· Gross!,
d4c9c2963747,dialogue,1,"Ughh!····· What the fuck!····· Of course you screwed it up, again!",
a17c3e6f60ce,dialogue,1,"Ughh, ·····there you are. ·····Could you have taken any longer?",
226ccdd65321,dialogue,1,"Ughh,··· me too.······· I need to go home and pass out...",
f66904761acf,dialogue,1,"Ughh,··· you have such a filthy mind.····· That's why we get along so well!···*ccmm*",
aab54db7c1b6,dialogue,1,"Ughh,····· I'm afraid to even ask...····· how many times a day do you touch yourself?",
119d63d88c85,dialogue,1,"Ughh,····· fuck you,····· you dickhead.",
9b6d3fdf4b5d,dialogue,1,"Ughh,····· fuck,············· I think I'm going to throw up...",
f08c62afc878,dialogue,1,"Ughh,····· gaaaayy!",
82393db7c7c6,dialogue,1,"Ughh,····· of course!",
34325302f8e4,dialogue,1,"Ughh,····· please take that away from my face.",
9896cf796fc8,dialogue,1,"Ughh,····· right?····· I don't take no fuckin' bullshit from nobody.",
272db6c68c18,dialogue,1,"Ughh,····· seriously!?",
35edbcbaf021,dialogue,1,"Ughh,····· you're such a pig.",
b25518d733a7,dialogue,1,Ughh... I think I'm set on foodage...,
105bae12b370,dialogue,1,Ughh... gaaaay!,
906daacd2ec9,dialogue,1,"Ughh...····· Audrey,····· can we leave now?",
8786ce5995fc,dialogue,1,Ughh...····· no...····· no thanks.,
8d4d6c45f8db,dialogue,1,Ughh...····· not unless you want it all over your shirt.,
169c23e0319a,dialogue,1,"Uh,····· god,····· you read my mind.",
8425444b22a5,dialogue,1,"Uh-oh,····· party ova here.··*hehe*",
5c02025dfccb,dialogue,1,Uh-uh!····· Food first.,
cd4566d5356a,dialogue,1,"Uhh,····· could you move please?····· You're kind of in my way.",
6b5d61d948e3,dialogue,1,"Uhh,····· okay.····· See ya later.",
b38019041203,dialogue,1,"Uhhh,····· can you explain to me what exactly you were trying to do?",
57aafdd698c6,dialogue,1,"Uhhh,····· eww?",
0f6cbfd44780,dialogue,1,"Uhhh,····· okay.······· But,········ make sure I don't drink too much.",
75d51c8fbb01,dialogue,1,"Uhhh,····· that's okay...",
cebe318dca0a,dialogue,1,"Uhhh,········ probably not on an empty stomach.",
7f123c8939db,dialogue,1,Uhhh...··*hahaha*······· hi...,
7b1182f93c66,dialogue,1,"Uhhh...····· I forgot what I was going to ask...····· Oh,··· yeah!····· What's my favorite season?",
c99b238299fa,dialogue,1,Uhhh...····· thanks.····· That··· wasn't as bad as I thought.,
ea70cb0fe20b,dialogue,1,Uhhh...·················· I hope you like it.··············· I'm not very experienced...,
c8c1d4098d31,dialogue,1,"Uhhhh,····· dude,····· your inventory is packed····· to the brim.······· You should make some room in there!",
b82a84da939b,dialogue,1,"Uhhhh,····· yeah····· I'm not sure I agree with that...",
cef17266b2e9,dialogue,1,Uhhhh...····· do we need to get you some professional help?,
874aa7fc1226,dialogue,1,"Uhhhh...····· not really my style.····· But,····· thanks for the thought.",
9181ff11c3e2,dialogue,1,Uhhhh...····· that's okay.,
2ac0edc61c5c,dialogue,1,Uhhhh...····· what?········· Whatever.··········· I'll explain it anyway incase you change your mind.,
cedaa665568c,dialogue,1,Uhhhh...············· I hope you like pink.················ I picked these out just for you.,
64f20028a18c,dialogue,1,Uhhhhh...····· perhaps somebody else would enjoy this more?,
36e9e0546b76,dialogue,1,"Uhhhhhh,········ remind me what that was on again.",
9308320563d5,dialogue,1,Uhhhhhh...····· no.······· Not on my diet.,
1df11de00946,dialogue,1,Uh····· gross.·····,
4766974810e9,dialogue,1,"Umm,····· is there something I can help you with?",
d25c5f2bc0c4,dialogue,1,"Umm,····· that's awfully nice of you.",
0728fdd80486,dialogue,1,"Umm,·········· funny question,··· but,·········· how do you feel about girls shaving...····· down there.",
02c48fd887f5,dialogue,1,Ummm!····· Excuse me!,
0364e6c91b5b,dialogue,1,"Ummm, hello?·········· Is anybody home?",
5d66028502a6,dialogue,1,"Ummm,····· hi.",
880f01393bc1,dialogue,1,"Ummm,······· do you mind if I ask you a question real quick?",
bf34478f62e9,dialogue,1,"Ummm,······· sweetie...············· you've already given me that question.",
3c3f8f973bfd,dialogue,1,"Ummm,········ I'm not really sure how to ask this...············· but,············· can we head back to your room?",
d1b481cf877b,dialogue,1,"Ummm...····· sorry,····· but I have to get some food first.",
74186f38e644,dialogue,1,Ummm...·········· hi.·····*mhmhm*,
223c0ae57886,dialogue,1,"Ummm...············ you're not like,······· dating anybody else right now,······· are you?",
0f14f9e34b35,dialogue,1,"Ummmm,····· hey,········ you know what?····· It's Nikki...····· my name.",
0f6bee9e6976,dialogue,1,"Ummmm,····· okaaaay...?",
504feab28c99,dialogue,1,"Ummmm,····· yeah,····· no.",
42c73bbc0b5b,dialogue,1,"Ummmm,····· you gotta do something about that inventory.········ It's like, overflowing.",
aea3e7d663ed,dialogue,1,"Ummmm,·········· I think someone else should be in any minute.",
faffe2ab1432,dialogue,1,"Ummmmm, not quite.",
682d7af3e2db,dialogue,1,"Ummmmm,····· soooooo,····· yeeeaaahhh...",
7ec22ab169d8,dialogue,1,Unless that's liquid cake········ I'm not interested right now.,
289afaa53a13,dialogue,1,Until next time!,
b4d5f446dde9,dialogue,1,Using that··· would do absolutely nothing right now.,
6a89bf3ea895,dialogue,1,Uuugggghhhhhh...,
775afb1f0e8f,dialogue,1,Veeeerrry··· good.·········· You may have just earned yourself another date.,
5adf8ff00096,dialogue,1,Veeery goood...,
ca0713abe3c6,dialogue,1,Veeery nice.,
42f300143ef4,dialogue,1,Very impressive.,
968b70d84e44,dialogue,1,Very much so. I take pride in always seeing my commitments through.,
248dd2d4999e,dialogue,1,Wait! We were just getting to know each other.,
6dcd94ecac93,dialogue,1,"Wait, so like, do you have sex with all your clients?",
07c8293371a9,dialogue,1,"Wait,··· really?····· Like····· ever?········ Wooow,········ I thought I was the only one...",
c56eb89116c6,dialogue,1,Wait...·········· is she coming back over here?······· This ought to be interesting.,
8b46071bd79f,dialogue,1,"We can check out the university,····· the mall,··· the gym,·· the park·· or the nearby cafe.····· What'll it be?",
7dd9aab64d0c,dialogue,1,"We don't have time to go over every feature,····· but you're a big boy,····· you can figure it out.",
e50400a4c576,dialogue,1,"We don't have time to go over every feature,····· but you're a big girl,····· you can figure it out.",
fdc89c18fbd2,dialogue,1,"We need to get started right away.····· Tell me,····· how many dates HAVE you been on?",
93b472394d09,dialogue,1,"We should def do that again,····· like,····· super soon!",
